content,rating,author,time,votes,ip_location,movie
对“出走”二字的最初认识来自《玩偶之家》里的娜拉，易卜生剧本里娜拉对丈夫说“我想成为和你一样的人”，和电影里李红对丈夫女儿所说的“我和你们是一样的人”，有着相似的情感力度。当然，如今的女性早已不再以男性为标准，追求的也远不止像男人一样活着。电影讲述普通女性李红决定开车自驾的故事，她太平凡了，平凡到每个人都能在她身上看到一部分自己。导演尹丽川延续一直保有的平稳叙事，将现实里的小人物放上银幕，讲述她们隐忍的苦痛、不甘的内心。除了导演身份，尹丽川的诗歌激进赤裸、尖锐先锋且充满智慧。电影最后李红穿上红裙唱起《英俊少年》的插曲：“再没有一朵鲜花，陪伴在她的身旁”。醒了的人，便难以再回到装睡的状态。我们的双腿要用来奔跑，我们的双眼要去看一看世界，我们的双手可以紧紧握住方向盘，我们不必再被谁带去哪里。,4,Ber_雪碧,2024-09-15 00:03:11,719,北京,出走的决心
想了很久“为什么没有共情到”，我外婆，我妈妈都都曾面对极其相似的处境，但她们可能折腾了，能想出来的招远远不是出走，自驾游这么简单。立场我完全同意，但故事确实没有眼前一亮。,2,张子彧,2024-09-11 01:03:20,503,北京,出走的决心
这么好的题材啊，以这么一种笨拙的方式呈现出来，实在可惜。,3,和歌山和歌,2024-09-19 21:25:44,98,四川,出走的决心
脑子里一直浮现那句话：“逃离是刻进女性身体里的史诗。”旅行路上风光明媚，出走的瞬间如释重负，但其实电影拍的是决心，是决定逃离前漫长的等待。现下的困境交织着过往岁月里的数次退让，规训与反叛的故事在母女之间反复上演。最后一通电话，吴倩的眼泪是复杂的——在同一片屋檐下，为什么总是女性之间相互围困，而男性却能天然地置身事外？姜武和本煜是“丈夫”的两个缩影：前者是父权藩篱的守门人，永远不能体认妻子的付出与痛苦；后者可以高唱对女性的赞歌，但也注定无法做到感同身受。尹丽川的刀没有钝，十几年后的新片已然融入主流，但在情绪上仍能时时显露《牛郎织女》时期的锋利，尽管我们可能需要一把更加锋利的刀。,4,晚不安,2024-09-16 23:28:31,477,北京,出走的决心
.刻意，引战，脸谱化,1,顺航(^_^),2024-09-17 09:17:32,169,浙江,出走的决心
想给七分，及格以上，优秀以下。导演尽力不去过渡挖掘争议的话题了，但还是有明显的雕琢痕迹。有太多地方就是明晃晃的告诉我，这里我要煽情了，这里我要升级冲突了。不过这是国产片的通病，本片导演拍成这样是限于能力，但好的地方在于没有主动让故事滑向狗血，滑向闹剧。如果绝大多数国内导演是男足男篮，故意摆烂，给观众喂屎，或者喂精心雕琢雕了花的屎，本片导演就更像女篮女足，即使拿不了第一赢不了比赛，也尽力拼搏了。冲这，能给四星。综合评分我认为7-7.5都是合理的。,4,Andy-WindyCity,2024-09-15 01:28:30,396,广东,出走的决心
哭得我脑袋有点疼……最精彩的是女儿女婿这两个角色，结构性的压迫从来没有一丝改变，但是会换上更温和更有迷惑性的外在再上演一遍,5,九月授衣,2024-09-28 20:39:11,625,湖北,出走的决心
写实到令人恐惧，女儿看似是最体谅妈妈的，在触及自己利益的时候还是变成了牢笼的建筑者。,5,shadow,2024-09-22 15:39:56,787,四川,出走的决心
我爸演得比姜武好,4,Marcela,2024-09-26 18:24:11,248,上海,出走的决心
我爸演的比这个活灵活现🙏🏻不 应该说我们每个沙东好男儿都比姜武演的好啊😋,5,Qᴜᴇᴛɪᴀᴘɪɴᴇ,2024-09-19 05:29:22,865,山东,出走的决心
这不是放大了苦难，这是点燃了希望,5,黄轩,2024-09-17 16:34:14,957,浙江,出走的决心
与《热辣滚烫》类似的方法论。一幅幅剪影式的人物轮廓，一层层附着在轮廓上的尘灰，一阵阵吹散尘灰的飓风，一颗颗风暴中跳动的心。一桩桩无须紧密环扣的事件，施予真实与虚构同等残忍的力，直至真实与虚构彼此救赎。,4,嘟嘟熊之父,2024-09-16 22:03:55,140,北京,出走的决心
看到最后我想，谢谢苏阿姨，如果她不选择出走，那么她的故事永远就不会被拍成电影，因为她在出走之前的故事太“普通”了，这种普通的绝望只有特定的我们才能感同身受。我喜欢电影把重心放在“普通”的故事里，这部分才是需要被更多人看见的，即便这会让一部分的我们觉得电影的剧情太温和，而一部分的他们依然觉得：“太极端了”。,5,Hitomi,2024-09-15 16:17:00,1075,安徽,出走的决心
"李红并不是50多了才想要出走，她从来都没有甘心被困住。
从她小时候立志要考出去，有多远就走多远；从她在一个大雪天对着话筒那头的孙大勇说，我们结婚吧，结了婚我就能住员工宿舍，就能逃离家里了；从她即使扫大街也要去工作，硬气地在丈夫要A电饭煲的钱的时候拿出二十块，然后丢下一句，找我一块；从她抱着雪儿跟家里说，我要离婚，我过不下去了。她一直在“出走”，她从来就不属于家庭，她不属于她的父母、丈夫，也不属于她的女儿，她属于山河大海。",5,Youngdumbbroke,2024-09-17 16:31:16,802,河北,出走的决心
坐标北京金融街，男女比例大概1:4。能感受到那些陪女性来观影的男性脸上，沾沾自喜的优越感和与我无关的疏离感。怎么说呢，可能类似张本煜的处境吧，“他的恶劣与我无关，我已是男中极品，高举女性伟大旗帜！快来夸我。”嗯大概是这个意思,5,donnamay,2024-09-21 13:18:25,627,北京,出走的决心
“男人的闯荡如此正当，女人的出走却需要漫长的铺垫，足够的理由、充分的失望。”,5,夜晚也眷顾我,2024-10-03 13:24:21,407,上海,出走的决心
刻意，里面的男性角色全是刻板化的工具人。导演不停在用“女性苦难”来堆砌剧情，太过刻意了，每个事件都为了加强压迫性，就为了最后的出走。整体看下来像一个反男宣传片，而不是女性独立的路程。所有的煽情片段也刻意的不行，反而到了最后真人的视频放出来突然起了泪意，可知电影有多失败。还有就是，整部电影发生的事儿都在日落时发生的吗，光线全部一样？,2,Miu,2024-09-09 21:51:30,319,北京,出走的决心
看完之后立刻给远在家乡的妈妈买了一张电影票，详细告诉她如何取票，找影厅。我想让她知道，她一辈子无法言说的委屈、牺牲、痛苦是可以被拍出来的，可以被看到，被讨论，还有很多和她一样这样过了一辈子的女人。这是妈妈第一次一个人进电影院，我本来担心她会睡着，或者看不懂那些时空切换，但她出来就和我讲连发几十条语音，说“（某人）比这个男人可恶更多，要可恶七倍”“她的女儿一开始还帮她，后来也和他们坐在一个桌子上吃饭，也不叫她”“这个女人太可怜了，她最后在路上才能遇到真正的朋友”。也许在专业视角来看，有些场景和台词过于直白，但是我就是希望这样的电影可以直白一些，让那些“上不了台面”的委屈喊出来，把那些不好看的伤口亮出来，让我妈妈也能看懂，也能感受到被尊重。,4,萨罗迈拉,2024-09-21 00:28:18,204,广东,出走的决心
姜武未免太过脸谱化，肤浅的男性形象只能带来肤浅的男女对立，并不能带来深刻的思考和进步，多数男的看完了，只会觉得自己与之相比很优秀，并不会有什么反省，一部女性爽片，在豆瓣竟拿到如此高分,3,mars,2024-11-21 22:12:23,81,广东,出走的决心
导演的功力很差劲，故事过于流水账平淡了，电影质感就靠晃来晃去的镜头（很有意义么？）和稀碎的闪回来表现是吧。就电影本身而言还不如看苏敏阿姨的采访有感染力。8分以上完全是题材的优势这个原型本身太有力量了。,3,金库江湖骗子,2024-09-19 20:46:45,146,北京,出走的决心
被广大人民群众所需要的真·女性主义电影：不讲大道理、不整隐喻、不对“男女关系”做假模假式的平衡，就是明明白白塑人物、做细节，直晃晃地呈现困境，简洁直白干脆。姜武演的这个“老中丈夫老中爹”，真的典到想进银幕里打他出气，恨得人牙疼！！希望国产电影人都大胆一点，都学学这部戏，女性电影就是要细节丰满、立场明确、旗帜鲜明、态度坚定。,4,徐若风,2024-09-22 22:39:08,109,北京,出走的决心
地球人都知道电影里最多也就只展示了东亚女性生活不可承受之重的十分之一而已。,5,查无此人【咖卡】,2024-09-18 18:15:56,732,上海,出走的决心
妈妈洗尿布拖地做饭收拾零散乱放的东西——负担一切家务——的时候，背景音里没有中断的乒乓球砸在墙壁上“咚、咚”的闷响，像耗光一个女人生命的滴漏。,5,被影入山骨,2024-09-15 23:30:17,828,云南,出走的决心
这部电影不仅仅是一个性别议题和叙事，它不仅仅是在讲述一个女人为什么要离家出走，它讲述的还是一个普通的中国人如何完成自我觉醒的过程。就像它的英文片名一样，「 Like A Rolling Stone」，我们如何选择去面对过去和未来加载在我们每个人肩膀上的束缚？不会有正确答案，只有个体勇敢的选择。,4,张小北,2024-09-16 23:12:32,132,北京,出走的决心
那个女婿的角色非常非常典，嘴上喊着女性最伟大家庭妇女最辛苦这种话，完全只是口号，借用那个该死的爹之口：想的是什么自己心里清楚,5,环形山下,2024-09-22 13:15:57,558,上海,出走的决心
"每个家庭成员都心知肚明是谁在付出，但作为既得利益者都在沉默地维持现状和享受成果。直到咏梅无法忍受愤而出走，女婿才终于选择牺牲收入来更多地顾家。
只有默认必须为家庭贡献的那个人开始不合作，结构性困境才会真正开始从内部打破。",5,杜扬Seatory,2024-09-17 20:03:04,301,安徽,出走的决心
很好的女性主义表达，每个人都是独立自由的个体，人生眼光放远点，不在家庭里的一亩三分地，能看到的就都是旷野。,5,隐,2024-09-11 11:45:51,763,北京,出走的决心
综合题材加分勉强给3.5星。106分钟的片长，大概到90分钟才出走，确实很切题，但这个剧本结构一摆出来，这片子也就到头了。只能说是陈述了阿姨的部分经历，但缺乏艺术升华。看完只会觉得平淡，甚至没有我当时看阿姨火出圈那个自述视频的冲击力。简单讲就是你这电影如此平铺直叙，拍出来意义何在？真不如拍个纪录片。没崩是因为演员都没掉线，但也就仅此而已了，没有任何惊喜的真人真事改编作品，作为电影而言只有下限是不行的。p.s.最后阿姨真人出现那段，阿姨的精神面貌和状态瞬间就秒了咏梅，咏梅完成了表演，但是电影塑造的阿姨远没达到阿姨真实的高度，所以蛮有落差感的。想了一下，咏梅演得像每一个普通中年妇女，唯独不像阿姨，缺少角色特质，所以没能留下任何印象。,3,小枫,2024-09-08 21:18:36,129,四川,出走的决心
希望有一个展览馆一直放映着这部电影。决心，永远不灭。,5,Morning,2024-09-17 18:11:57,306,北京,出走的决心
"为内地能有如此高质量和完整度的女性题材作品感到惊喜。
李红的第一次出走，是在她决定和孙大勇结婚的时候，她以为骑着单车能通向爱情和自由，实际上只是从一个爹走向另一个爹。这并非这部作品艺术加工的部分，而是千万女性的现实生活。百分之九十九的农村女性没有宅基地和继承权，她们的归属只能是从父亲到丈夫，是制度捆绑住女性，让她们不得不成为男人的附属品，否则只能是颠沛流离的一生。
原型苏敏的故事最打动的我的地方是，哪怕是颠沛流离，也同样可能一路生花。希望女性都能做自己，而最重要的一部分，就是为自己而活。",5,Patamon,2024-09-21 16:54:05,390,陕西,出走的决心
